clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,technique,technique_class,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,note_onset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,midi_path,audio_path,analysis_tier
delayed_A4-rep02__t-legato_slur__d-mf__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,legato_slur,sustained,49,mf,64,64,1.75,0.75,7588286145262382618,20260826,delayed_A4-wc2p0-off0175-legato_slur-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-legato_slur__d-mf__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-legato_slur__d-mf__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-legato_slur__d-f__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,legato_slur,sustained,49,f,64,96,1.75,0.75,3674897827973711297,20260826,delayed_A4-wc2p0-off0175-legato_slur-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-legato_slur__d-f__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-legato_slur__d-f__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-legato_slur__d-f__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,legato_slur,sustained,49,f,64,96,1.75,0.75,7588286145262382618,20260826,delayed_A4-wc2p0-off0175-legato_slur-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-legato_slur__d-f__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-legato_slur__d-f__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-legato_slur__d-p__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,legato_slur,sustained,49,p,64,32,3.0,0.75,2595546581924713584,20260826,delayed_A4-wc2p0-off0300-legato_slur-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-legato_slur__d-p__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-legato_slur__d-p__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-legato_slur__d-p__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,legato_slur,sustained,49,p,64,32,3.0,0.75,3388000801052716455,20260826,delayed_A4-wc2p0-off0300-legato_slur-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-legato_slur__d-p__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-legato_slur__d-p__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-legato_slur__d-mf__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,legato_slur,sustained,49,mf,64,64,3.0,0.75,2595546581924713584,20260826,delayed_A4-wc2p0-off0300-legato_slur-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-legato_slur__d-mf__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-legato_slur__d-mf__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-legato_slur__d-mf__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,legato_slur,sustained,49,mf,64,64,3.0,0.75,3388000801052716455,20260826,delayed_A4-wc2p0-off0300-legato_slur-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-legato_slur__d-mf__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-legato_slur__d-mf__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-legato_slur__d-f__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,legato_slur,sustained,49,f,64,96,3.0,0.75,2595546581924713584,20260826,delayed_A4-wc2p0-off0300-legato_slur-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-legato_slur__d-f__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-legato_slur__d-f__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-legato_slur__d-f__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,legato_slur,sustained,49,f,64,96,3.0,0.75,3388000801052716455,20260826,delayed_A4-wc2p0-off0300-legato_slur-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-legato_slur__d-f__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-legato_slur__d-f__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,7080393737293457347,20260826,delayed_A4-wc2p0-off0025-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.25,0.75,1154801666333452536,20260826,delayed_A4-wc2p0-off0025-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,7080393737293457347,20260826,delayed_A4-wc2p0-off0025-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.25,0.75,1154801666333452536,20260826,delayed_A4-wc2p0-off0025-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,7080393737293457347,20260826,delayed_A4-wc2p0-off0025-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.25,0.75,1154801666333452536,20260826,delayed_A4-wc2p0-off0025-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.5,0.75,5375942479199777500,20260826,delayed_A4-wc2p0-off0050-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,0.5,0.75,2058388284205545716,20260826,delayed_A4-wc2p0-off0050-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.5,0.75,5375942479199777500,20260826,delayed_A4-wc2p0-off0050-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,0.5,0.75,2058388284205545716,20260826,delayed_A4-wc2p0-off0050-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.5,0.75,5375942479199777500,20260826,delayed_A4-wc2p0-off0050-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,0.5,0.75,2058388284205545716,20260826,delayed_A4-wc2p0-off0050-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.0,0.75,5558114545388551437,20260826,delayed_A4-wc2p0-off0100-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.0,0.75,4033545210383734846,20260826,delayed_A4-wc2p0-off0100-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.0,0.75,5558114545388551437,20260826,delayed_A4-wc2p0-off0100-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.0,0.75,4033545210383734846,20260826,delayed_A4-wc2p0-off0100-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.0,0.75,5558114545388551437,20260826,delayed_A4-wc2p0-off0100-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.0,0.75,4033545210383734846,20260826,delayed_A4-wc2p0-off0100-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0100.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,3209753106956346553,20260826,delayed_A4-wc2p0-off0175-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,1.75,0.75,3613414205610822207,20260826,delayed_A4-wc2p0-off0175-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,3209753106956346553,20260826,delayed_A4-wc2p0-off0175-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,1.75,0.75,3613414205610822207,20260826,delayed_A4-wc2p0-off0175-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,3209753106956346553,20260826,delayed_A4-wc2p0-off0175-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0175,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,1.75,0.75,3613414205610822207,20260826,delayed_A4-wc2p0-off0175-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0175.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0175.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,3.0,0.75,1643942308067420203,20260826,delayed_A4-wc2p0-off0300-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-p__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,p,64,32,3.0,0.75,5165011489353523402,20260826,delayed_A4-wc2p0-off0300-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-p__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,3.0,0.75,1643942308067420203,20260826,delayed_A4-wc2p0-off0300-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-mf__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,mf,64,64,3.0,0.75,5165011489353523402,20260826,delayed_A4-wc2p0-off0300-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-mf__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,3.0,0.75,1643942308067420203,20260826,delayed_A4-wc2p0-off0300-tremolo-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-tremolo__d-f__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0300,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,tremolo,sustained,37,f,64,96,3.0,0.75,5165011489353523402,20260826,delayed_A4-wc2p0-off0300-tremolo-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0300.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-tremolo__d-f__p-wc2p0_off0300.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,p,64,32,0.25,0.75,6614519006214619969,20260826,delayed_A4-wc2p0-off0025-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,p,64,32,0.25,0.75,6482811264151224483,20260826,delayed_A4-wc2p0-off0025-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,mf,64,64,0.25,0.75,6614519006214619969,20260826,delayed_A4-wc2p0-off0025-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,mf,64,64,0.25,0.75,6482811264151224483,20260826,delayed_A4-wc2p0-off0025-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,0.25,0.75,6614519006214619969,20260826,delayed_A4-wc2p0-off0025-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0025,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,0.25,0.75,6482811264151224483,20260826,delayed_A4-wc2p0-off0025-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0025.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-f__p-wc2p0_off0025.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,p,64,32,0.5,0.75,8491481424127775709,20260826,delayed_A4-wc2p0-off0050-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-p__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,p,64,32,0.5,0.75,6299094469041934457,20260826,delayed_A4-wc2p0-off0050-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-p__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,mf,64,64,0.5,0.75,8491481424127775709,20260826,delayed_A4-wc2p0-off0050-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-mf__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,mf,64,64,0.5,0.75,6299094469041934457,20260826,delayed_A4-wc2p0-off0050-pizzicato-rep02,2,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep02__t-pizzicato__d-mf__p-wc2p0_off0050.wav,generator_only_exploratory
delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0050,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,pizzicato,released,43,f,64,96,0.5,0.75,8491481424127775709,20260826,delayed_A4-wc2p0-off0050-pizzicato-rep01,1,1.0,2.0,30,data/midi/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0050.mid,data/model_audio/delayed_sweep/wc2p0/delayed_A4-rep01__t-pizzicato__d-f__p-wc2p0_off0050.wav,generator_only_exploratory
