clip_id,source,model,profile,sweep_kind,prompt_id,pattern,register,technique,technique_class,technique_keyswitch,dynamic_label,cc1_initial,cc1_final,branch_offset_s,note_onset_s,seed,base_seed,noise_group,replicate,w_tech,w_cc,sampling_steps,midi_path,audio_path,analysis_tier
delayed_A4-rep14__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,4031888101932022407,20260826,delayed_A4-wc1p0-off0100-sustain-rep14,14,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep14__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep14__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep15__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,1758530559635247611,20260826,delayed_A4-wc1p0-off0100-sustain-rep15,15,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep15__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep15__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep16__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,6136605703543896808,20260826,delayed_A4-wc1p0-off0100-sustain-rep16,16,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep16__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep16__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep17__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,1507077445539262996,20260826,delayed_A4-wc1p0-off0100-sustain-rep17,17,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep17__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep17__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep18__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,7043912078216909594,20260826,delayed_A4-wc1p0-off0100-sustain-rep18,18,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep18__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep18__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep19__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,7211803826555764241,20260826,delayed_A4-wc1p0-off0100-sustain-rep19,19,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep19__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep19__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep20__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,2449773441899103789,20260826,delayed_A4-wc1p0-off0100-sustain-rep20,20,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep20__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep20__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep21__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,6709913098633547486,20260826,delayed_A4-wc1p0-off0100-sustain-rep21,21,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep21__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep21__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep22__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,8881850406608285690,20260826,delayed_A4-wc1p0-off0100-sustain-rep22,22,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep22__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep22__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep23__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,1394445192524232435,20260826,delayed_A4-wc1p0-off0100-sustain-rep23,23,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep23__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep23__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep24__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,4293391832722243591,20260826,delayed_A4-wc1p0-off0100-sustain-rep24,24,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep24__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep24__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep25__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,5056986992527785968,20260826,delayed_A4-wc1p0-off0100-sustain-rep25,25,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep25__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep25__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep26__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,3647628784663271096,20260826,delayed_A4-wc1p0-off0100-sustain-rep26,26,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep26__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep26__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep27__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,3765970935975866876,20260826,delayed_A4-wc1p0-off0100-sustain-rep27,27,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep27__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep27__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep28__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,6910585366523630162,20260826,delayed_A4-wc1p0-off0100-sustain-rep28,28,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep28__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep28__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep29__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,4146116713805208598,20260826,delayed_A4-wc1p0-off0100-sustain-rep29,29,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep29__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep29__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep30__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,633350633293906611,20260826,delayed_A4-wc1p0-off0100-sustain-rep30,30,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep30__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep30__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep31__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,8402881745528634770,20260826,delayed_A4-wc1p0-off0100-sustain-rep31,31,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep31__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep31__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep32__t-sustain__d-p__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,p,64,32,1.0,0.75,1399784829135081519,20260826,delayed_A4-wc1p0-off0100-sustain-rep32,32,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep32__t-sustain__d-p__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep32__t-sustain__d-p__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,4163237087752657761,20260826,delayed_A4-wc1p0-off0100-sustain-rep01,1,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep01__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep01__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep02__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,9102225883128534768,20260826,delayed_A4-wc1p0-off0100-sustain-rep02,2,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep02__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep02__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep03__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,8766178735746162445,20260826,delayed_A4-wc1p0-off0100-sustain-rep03,3,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep03__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep03__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep04__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,5595586476718118483,20260826,delayed_A4-wc1p0-off0100-sustain-rep04,4,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep04__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep04__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep05__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,721177377443308642,20260826,delayed_A4-wc1p0-off0100-sustain-rep05,5,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep05__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep05__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep06__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,4184104713000120743,20260826,delayed_A4-wc1p0-off0100-sustain-rep06,6,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep06__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep06__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep07__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,4047832675112924137,20260826,delayed_A4-wc1p0-off0100-sustain-rep07,7,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep07__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep07__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep08__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,2583661154503251116,20260826,delayed_A4-wc1p0-off0100-sustain-rep08,8,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep08__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep08__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep09__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,6106494992072263291,20260826,delayed_A4-wc1p0-off0100-sustain-rep09,9,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep09__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep09__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep10__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,2092544579985421627,20260826,delayed_A4-wc1p0-off0100-sustain-rep10,10,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep10__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep10__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep11__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,7236324553749005778,20260826,delayed_A4-wc1p0-off0100-sustain-rep11,11,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep11__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep11__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep12__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,6041376079550115104,20260826,delayed_A4-wc1p0-off0100-sustain-rep12,12,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep12__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep12__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep13__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,5227846797286492065,20260826,delayed_A4-wc1p0-off0100-sustain-rep13,13,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep13__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep13__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep14__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,4031888101932022407,20260826,delayed_A4-wc1p0-off0100-sustain-rep14,14,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep14__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep14__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep15__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,1758530559635247611,20260826,delayed_A4-wc1p0-off0100-sustain-rep15,15,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep15__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep15__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep16__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,6136605703543896808,20260826,delayed_A4-wc1p0-off0100-sustain-rep16,16,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep16__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep16__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep17__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,1507077445539262996,20260826,delayed_A4-wc1p0-off0100-sustain-rep17,17,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep17__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep17__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep18__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,7043912078216909594,20260826,delayed_A4-wc1p0-off0100-sustain-rep18,18,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep18__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep18__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep19__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,7211803826555764241,20260826,delayed_A4-wc1p0-off0100-sustain-rep19,19,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep19__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep19__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep20__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,2449773441899103789,20260826,delayed_A4-wc1p0-off0100-sustain-rep20,20,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep20__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep20__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep21__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,6709913098633547486,20260826,delayed_A4-wc1p0-off0100-sustain-rep21,21,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep21__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep21__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep22__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,8881850406608285690,20260826,delayed_A4-wc1p0-off0100-sustain-rep22,22,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep22__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep22__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep23__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,1394445192524232435,20260826,delayed_A4-wc1p0-off0100-sustain-rep23,23,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep23__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep23__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep24__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,4293391832722243591,20260826,delayed_A4-wc1p0-off0100-sustain-rep24,24,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep24__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep24__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep25__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,5056986992527785968,20260826,delayed_A4-wc1p0-off0100-sustain-rep25,25,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep25__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep25__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep26__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,3647628784663271096,20260826,delayed_A4-wc1p0-off0100-sustain-rep26,26,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep26__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep26__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep27__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,3765970935975866876,20260826,delayed_A4-wc1p0-off0100-sustain-rep27,27,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep27__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep27__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep28__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,6910585366523630162,20260826,delayed_A4-wc1p0-off0100-sustain-rep28,28,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep28__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep28__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep29__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,4146116713805208598,20260826,delayed_A4-wc1p0-off0100-sustain-rep29,29,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep29__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep29__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep30__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,633350633293906611,20260826,delayed_A4-wc1p0-off0100-sustain-rep30,30,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep30__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep30__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep31__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,8402881745528634770,20260826,delayed_A4-wc1p0-off0100-sustain-rep31,31,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep31__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep31__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep32__t-sustain__d-mf__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,mf,64,64,1.0,0.75,1399784829135081519,20260826,delayed_A4-wc1p0-off0100-sustain-rep32,32,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep32__t-sustain__d-mf__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep32__t-sustain__d-mf__p-wc1p0_off0100.wav,generator_only_exploratory
delayed_A4-rep01__t-sustain__d-f__p-wc1p0_off0100,model,VIOLET,delayed,delayed_sweep,delayed_A4,delayed_long,mid,sustain,sustained,36,f,64,96,1.0,0.75,4163237087752657761,20260826,delayed_A4-wc1p0-off0100-sustain-rep01,1,1.0,1.0,30,data/midi/delayed_sweep/wc1p0/delayed_A4-rep01__t-sustain__d-f__p-wc1p0_off0100.mid,data/model_audio/delayed_sweep/wc1p0/delayed_A4-rep01__t-sustain__d-f__p-wc1p0_off0100.wav,generator_only_exploratory
